Virus Name	Record ID	ESMFold pLDDT	ColabFold pLDDT	Chosen Method	structure_file	protlen	Genome_composition	Kingdom	Phylum	Class	Order	Family	Genus	Species	Virus_names
human_adenovirus_3	AEY79569.1_12199	50.1	77.1	ColabFold	human_adenovirus_3_CF-AEY79569.1_12199_relaxed.pdb	194	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92612.1_12204	49.8	74.4	ColabFold	human_adenovirus_3_CF-AFK92612.1_12204_relaxed.pdb	194	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92652.1_12205	50.2	74.9	ColabFold	human_adenovirus_3_CF-AFK92652.1_12205_relaxed.pdb	195	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92492.1_12200	51.2	75.5	ColabFold	human_adenovirus_3_CF-AFK92492.1_12200_relaxed.pdb	195	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04468.1_12202	50.2	74.9	ColabFold	human_adenovirus_3_CF-ACY04468.1_12202_relaxed.pdb	195	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59091.1_12203	72.3	60.2	ESMFold	human_adenovirus_3_EF-ABK59091.1_12203_relaxed.pdb	196	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59066.1_12203	50.2	75.4	ColabFold	human_adenovirus_3_CF-ABK59066.1_12203_relaxed.pdb	196	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92583.1_12201	73.8	62.9	ESMFold	human_adenovirus_3_EF-AFK92583.1_12201_relaxed.pdb	197	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79580.1_12199	71.2	65.1	ESMFold	human_adenovirus_3_EF-AEY79580.1_12199_relaxed.pdb	197	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04480.1_12202	74.5	64.5	ESMFold	human_adenovirus_3_EF-ACY04480.1_12202_relaxed.pdb	197	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92663.1_12205	72.3	57.6	ESMFold	human_adenovirus_3_EF-AFK92663.1_12205_relaxed.pdb	197	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92503.1_12200	73.8	61.5	ESMFold	human_adenovirus_3_EF-AFK92503.1_12200_relaxed.pdb	197	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92623.1_12204	73.3	65.0	ESMFold	human_adenovirus_3_EF-AFK92623.1_12204_relaxed.pdb	198	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABB17806.1_12151	57.2	60.1	ColabFold	human_adenovirus_3_CF-ABB17806.1_12151_relaxed.pdb	199	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	CAO78642.1_12149	55.9	63.6	ColabFold	human_adenovirus_3_CF-CAO78642.1_12149_relaxed.pdb	199	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	CAO78639.1_12149	84.6	92.8	ColabFold	human_adenovirus_3_CF-CAO78639.1_12149_relaxed.pdb	203	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	AEY79574.1_12199	80.3	94.9	ColabFold	human_adenovirus_3_CF-AEY79574.1_12199_relaxed.pdb	207	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59071.1_12203	80.3	94.9	ColabFold	human_adenovirus_3_CF-ABK59071.1_12203_relaxed.pdb	207	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAN17485.1_12158	82.0	93.6	ColabFold	human_adenovirus_3_CF-AAN17485.1_12158_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92657.1_12205	79.1	95.0	ColabFold	human_adenovirus_3_CF-AFK92657.1_12205_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92617.1_12204	79.1	95.0	ColabFold	human_adenovirus_3_CF-AFK92617.1_12204_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABB17804.1_12151	82.1	93.7	ColabFold	human_adenovirus_3_CF-ABB17804.1_12151_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92577.1_12201	79.1	95.0	ColabFold	human_adenovirus_3_CF-AFK92577.1_12201_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAW33486.1_12157	82.1	93.9	ColabFold	human_adenovirus_3_CF-AAW33486.1_12157_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92497.1_12200	79.1	95.0	ColabFold	human_adenovirus_3_CF-AFK92497.1_12200_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04473.1_12202	79.1	95.0	ColabFold	human_adenovirus_3_CF-ACY04473.1_12202_relaxed.pdb	209	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAN17488.1_12158	59.1	60.3	ColabFold	human_adenovirus_3_CF-AAN17488.1_12158_relaxed.pdb	226	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	ACY04478.1_12202	25.3	63.0	ColabFold	human_adenovirus_3_CF-ACY04478.1_12202_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92581.1_12201	24.5	63.3	ColabFold	human_adenovirus_3_CF-AFK92581.1_12201_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92501.1_12200	25.1	61.3	ColabFold	human_adenovirus_3_CF-AFK92501.1_12200_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92661.1_12205	25.1	61.3	ColabFold	human_adenovirus_3_CF-AFK92661.1_12205_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92621.1_12204	25.1	63.0	ColabFold	human_adenovirus_3_CF-AFK92621.1_12204_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59075.1_12203	25.6	63.1	ColabFold	human_adenovirus_3_CF-ABK59075.1_12203_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79578.1_12199	25.1	61.3	ColabFold	human_adenovirus_3_CF-AEY79578.1_12199_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAW33491.1_12157	27.0	62.0	ColabFold	human_adenovirus_3_CF-AAW33491.1_12157_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAW33490.1_12157	60.5	60.3	ESMFold	human_adenovirus_3_EF-AAW33490.1_12157_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAN17489.1_12158	27.0	62.0	ColabFold	human_adenovirus_3_CF-AAN17489.1_12158_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	ABB17808.1_12151	28.7	63.8	ColabFold	human_adenovirus_3_CF-ABB17808.1_12151_relaxed.pdb	227	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	ABB17768.1_12151	42.0	64.8	ColabFold	human_adenovirus_3_CF-ABB17768.1_12151_relaxed.pdb	230	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAW33471.1_12157	41.8	63.9	ColabFold	human_adenovirus_3_CF-AAW33471.1_12157_relaxed.pdb	231	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAN17470.1_12158	41.4	63.4	ColabFold	human_adenovirus_3_CF-AAN17470.1_12158_relaxed.pdb	231	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	CAO78644.1_12149	26.7	64.6	ColabFold	human_adenovirus_3_CF-CAO78644.1_12149_relaxed.pdb	233	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	AFK92575.1_12201	49.4	52.7	ColabFold	human_adenovirus_3_CF-AFK92575.1_12201_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92495.1_12200	49.4	53.0	ColabFold	human_adenovirus_3_CF-AFK92495.1_12200_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92655.1_12205	49.4	53.0	ColabFold	human_adenovirus_3_CF-AFK92655.1_12205_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04471.1_12202	49.3	52.5	ColabFold	human_adenovirus_3_CF-ACY04471.1_12202_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59069.1_12203	49.4	52.7	ColabFold	human_adenovirus_3_CF-ABK59069.1_12203_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79572.1_12199	49.8	53.2	ColabFold	human_adenovirus_3_CF-AEY79572.1_12199_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92615.1_12204	49.3	52.5	ColabFold	human_adenovirus_3_CF-AFK92615.1_12204_relaxed.pdb	234	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAW33484.1_12157	51.6	50.9	ESMFold	human_adenovirus_3_EF-AAW33484.1_12157_relaxed.pdb	246	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	CAO78647.1_12149	73.4	84.4	ColabFold	human_adenovirus_3_CF-CAO78647.1_12149_relaxed.pdb	250	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	ABB17802.1_12151	51.3	50.9	ESMFold	human_adenovirus_3_EF-ABB17802.1_12151_relaxed.pdb	250	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92480.1_12200	43.0	63.2	ColabFold	human_adenovirus_3_CF-AFK92480.1_12200_relaxed.pdb	251	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79557.1_12199	42.7	65.6	ColabFold	human_adenovirus_3_CF-AEY79557.1_12199_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92600.1_12204	44.8	63.9	ColabFold	human_adenovirus_3_CF-AFK92600.1_12204_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04456.1_12202	45.6	66.1	ColabFold	human_adenovirus_3_CF-ACY04456.1_12202_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59057.1_12203	43.0	65.0	ColabFold	human_adenovirus_3_CF-ABK59057.1_12203_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92560.1_12201	42.7	65.6	ColabFold	human_adenovirus_3_CF-AFK92560.1_12201_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92640.1_12205	41.3	65.4	ColabFold	human_adenovirus_3_CF-AFK92640.1_12205_relaxed.pdb	253	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	CAO78637.1_12149	49.1	51.8	ColabFold	human_adenovirus_3_CF-CAO78637.1_12149_relaxed.pdb	260	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	ABB17767.1_12151	40.7	65.0	ColabFold	human_adenovirus_3_CF-ABB17767.1_12151_relaxed.pdb	261	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAW33470.1_12157	39.5	64.7	ColabFold	human_adenovirus_3_CF-AAW33470.1_12157_relaxed.pdb	262	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	CAO78646.1_12149	78.2	70.8	ESMFold	human_adenovirus_3_EF-CAO78646.1_12149_relaxed.pdb	262	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	AAN17469.1_12158	38.3	64.7	ColabFold	human_adenovirus_3_CF-AAN17469.1_12158_relaxed.pdb	262	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	CAO78624.1_12149	45.0	64.6	ColabFold	human_adenovirus_3_CF-CAO78624.1_12149_relaxed.pdb	264	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	AFK92587.1_12201	65.6	60.9	ESMFold	human_adenovirus_3_EF-AFK92587.1_12201_relaxed.pdb	270	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABB17807.1_12151	55.0	61.8	ColabFold	human_adenovirus_3_CF-ABB17807.1_12151_relaxed.pdb	274	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92667.1_12205	66.4	60.6	ESMFold	human_adenovirus_3_EF-AFK92667.1_12205_relaxed.pdb	276	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59090.1_12203	67.6	59.7	ESMFold	human_adenovirus_3_EF-ABK59090.1_12203_relaxed.pdb	280	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92627.1_12204	67.3	60.4	ESMFold	human_adenovirus_3_EF-AFK92627.1_12204_relaxed.pdb	283	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04483.1_12202	69.8	60.7	ESMFold	human_adenovirus_3_EF-ACY04483.1_12202_relaxed.pdb	284	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	CAO78653.1_12149	27.7	87.2	ColabFold	human_adenovirus_3_CF-CAO78653.1_12149_relaxed.pdb	289	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	AFK92514.1_12200	29.2	85.9	ColabFold	human_adenovirus_3_CF-AFK92514.1_12200_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92594.1_12201	29.6	85.8	ColabFold	human_adenovirus_3_CF-AFK92594.1_12201_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92507.1_12200	65.9	60.7	ESMFold	human_adenovirus_3_EF-AFK92507.1_12200_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59081.1_12203	29.7	87.0	ColabFold	human_adenovirus_3_CF-ABK59081.1_12203_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92634.1_12204	28.6	86.3	ColabFold	human_adenovirus_3_CF-AFK92634.1_12204_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04489.1_12202	29.9	86.4	ColabFold	human_adenovirus_3_CF-ACY04489.1_12202_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79584.1_12199	65.9	60.7	ESMFold	human_adenovirus_3_EF-AEY79584.1_12199_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AEY79591.1_12199	28.4	86.4	ColabFold	human_adenovirus_3_CF-AEY79591.1_12199_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92674.1_12205	29.8	86.2	ColabFold	human_adenovirus_3_CF-AFK92674.1_12205_relaxed.pdb	292	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABB17796.1_12151	29.4	83.6	ColabFold	human_adenovirus_3_CF-ABB17796.1_12151_relaxed.pdb	299	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAW33503.1_12157	32.5	82.9	ColabFold	human_adenovirus_3_CF-AAW33503.1_12157_relaxed.pdb	299	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAN17498.1_12158	31.5	84.1	ColabFold	human_adenovirus_3_CF-AAN17498.1_12158_relaxed.pdb	299	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	ABB17809.1_12151	59.9	86.8	ColabFold	human_adenovirus_3_CF-ABB17809.1_12151_relaxed.pdb	319	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAN17490.1_12158	53.9	85.5	ColabFold	human_adenovirus_3_CF-AAN17490.1_12158_relaxed.pdb	323	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAW33501.1_12157	53.9	85.3	ColabFold	human_adenovirus_3_CF-AAW33501.1_12157_relaxed.pdb	323	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AEY79570.1_12199	33.1	65.0	ColabFold	human_adenovirus_3_CF-AEY79570.1_12199_relaxed.pdb	331	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ACY04469.1_12202	33.9	63.6	ColabFold	human_adenovirus_3_CF-ACY04469.1_12202_relaxed.pdb	332	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AAN17478.1_12158	44.4	65.9	ColabFold	human_adenovirus_3_CF-AAN17478.1_12158_relaxed.pdb	333	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AFK92573.1_12201	33.8	64.8	ColabFold	human_adenovirus_3_CF-AFK92573.1_12201_relaxed.pdb	333	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92613.1_12204	34.0	64.9	ColabFold	human_adenovirus_3_CF-AFK92613.1_12204_relaxed.pdb	334	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92653.1_12205	34.7	66.0	ColabFold	human_adenovirus_3_CF-AFK92653.1_12205_relaxed.pdb	334	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	ABK59067.1_12203	34.2	65.6	ColabFold	human_adenovirus_3_CF-ABK59067.1_12203_relaxed.pdb	334	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	AFK92493.1_12200	34.1	64.3	ColabFold	human_adenovirus_3_CF-AFK92493.1_12200_relaxed.pdb	334	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	
human_adenovirus_3	CAO78635.1_12149	34.5	65.8	ColabFold	human_adenovirus_3_CF-CAO78635.1_12149_relaxed.pdb	347	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	
human_adenovirus_3	ABB17801.1_12151	36.9	62.8	ColabFold	human_adenovirus_3_CF-ABB17801.1_12151_relaxed.pdb	349	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
human_adenovirus_3	AAN17483.1_12158	34.6	63.5	ColabFold	human_adenovirus_3_CF-AAN17483.1_12158_relaxed.pdb	351	dsDNA	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	
