nomburg_cluster_id	nomburg_cluster_representative	nomburg_protein_name	gene_name	ncbi_id	virus	taxon_id	nomburg_cluster_count	superkingdom	phylum	class	order	family	genus	species	structure_filepaths
2624	gag_protein__YP_567048__Simian_T-lymphotropic_virus_2__33748	group_specific_antigen__YP_002455784__Human_T-lymphotropic_virus_4__318279	group_specific_antigen	YP_002455784	Human_T-lymphotropic_virus_4	;318279;	4	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Deltaretrovirus	Human_T-lymphotropic_virus_4	viral_structures/Retroviridae/group_specific_antigen__YP_002455784__Human_T-lymphotropic_virus_4__318279.pdb
2624	gag_protein__YP_567048__Simian_T-lymphotropic_virus_2__33748	uncovered_polypeptide_Pr_gag-pro-pol__NP_057860_0-344__Human_T-cell_leukemia_virus_type_I__11908	uncovered_polypeptide_Pr_gag-pro-pol	NP_057860_0-344	Human_T-cell_leukemia_virus_type_I	;11908;	4	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Deltaretrovirus	Human_T-cell_leukemia_virus_type_I	viral_structures/Retroviridae/uncovered_polypeptide_Pr_gag-pro-pol__NP_057860_0-344__Human_T-cell_leukemia_virus_type_I__11908.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_009246423__Bat_mastadenovirus_WIV11__1788433	penton_base	YP_009246423	Bat_mastadenovirus_WIV11	;1788433;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV11	viral_structures/Adenoviridae/penton_base__YP_009246423__Bat_mastadenovirus_WIV11__1788433.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base_protein__YP_005271186__bat_adenovirus_3__2758098	penton_base_protein	YP_005271186	bat_adenovirus_3	;2758098;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	bat_adenovirus_3	viral_structures/Adenoviridae/penton_base_protein__YP_005271186__bat_adenovirus_3__2758098.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_002213807__Human_mastadenovirus_B__108098	penton_base	YP_002213807	Human_mastadenovirus_B	;108098;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/penton_base__YP_002213807__Human_mastadenovirus_B__108098.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__NP_040857__Human_mastadenovirus_F__130309	penton_base	NP_040857	Human_mastadenovirus_F	;130309;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_F	viral_structures/Adenoviridae/penton_base__NP_040857__Human_mastadenovirus_F__130309.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__NP_040920__Human_mastadenovirus_A__129875	penton_base	NP_040920	Human_mastadenovirus_A	;129875;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_A	viral_structures/Adenoviridae/penton_base__NP_040920__Human_mastadenovirus_A__129875.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_002213774__Human_mastadenovirus_B__108098	penton_base	YP_002213774	Human_mastadenovirus_B	;108098;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_B	viral_structures/Adenoviridae/penton_base__YP_002213774__Human_mastadenovirus_B__108098.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_001974428__Human_mastadenovirus_D__130310	penton_base	YP_001974428	Human_mastadenovirus_D	;130310;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_D	viral_structures/Adenoviridae/penton_base__YP_001974428__Human_mastadenovirus_D__130310.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base	NP_040521	Human_mastadenovirus_C	;129951;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human_mastadenovirus_C	viral_structures/Adenoviridae/penton_base__NP_040521__Human_mastadenovirus_C__129951.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_009246351__Bat_mastadenovirus_WIV9__1788436	penton_base	YP_009246351	Bat_mastadenovirus_WIV9	;1788436;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV9	viral_structures/Adenoviridae/penton_base__YP_009246351__Bat_mastadenovirus_WIV9__1788436.pdb
148	penton_base__NP_040521__Human_mastadenovirus_C__129951	penton_base__YP_009246384__Bat_mastadenovirus_WIV10__1788432	penton_base	YP_009246384	Bat_mastadenovirus_WIV10	;1788432;	52	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV10	viral_structures/Adenoviridae/penton_base__YP_009246384__Bat_mastadenovirus_WIV10__1788432.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_004936028__Cercopithecine_betaherpesvirus_5__50292	DNA_packaging_protein_UL32	YP_004936028	Cercopithecine_betaherpesvirus_5	;50292;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine_betaherpesvirus_5	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_004936028__Cercopithecine_betaherpesvirus_5__50292.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	virion_protein__NP_050217__Human_betaherpesvirus_6B__32604	virion_protein	NP_050217	Human_betaherpesvirus_6B	;32604;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6B	viral_structures/Herpesviridae/virion_protein__NP_050217__Human_betaherpesvirus_6B__32604.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_081511__Human_betaherpesvirus_5__10359	DNA_packaging_protein_UL32	YP_081511	Human_betaherpesvirus_5	;10359;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_081511__Human_betaherpesvirus_5__10359.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_401648__Human_gammaherpesvirus_4__10376	DNA_packaging_protein_UL32	YP_401648	Human_gammaherpesvirus_4	;10376;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human_gammaherpesvirus_4	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_401648__Human_gammaherpesvirus_4__10376.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	ORF68__YP_001129426__Human_gammaherpesvirus_8__37296	ORF68	YP_001129426	Human_gammaherpesvirus_8	;37296;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Rhadinovirus	Human_gammaherpesvirus_8	viral_structures/Herpesviridae/ORF68__YP_001129426__Human_gammaherpesvirus_8__37296.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_002608257__Human_herpesvirus_5__10359	DNA_packaging_protein_UL32	YP_002608257	Human_herpesvirus_5	;10359;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_002608257__Human_herpesvirus_5__10359.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_009137184__Human_alphaherpesvirus_2__10310	DNA_packaging_protein_UL32	YP_009137184	Human_alphaherpesvirus_2	;10310;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_2	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_009137184__Human_alphaherpesvirus_2__10310.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__NP_040149__Human_alphaherpesvirus_3__10335	DNA_packaging_protein_UL32	NP_040149	Human_alphaherpesvirus_3	;10335;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Human_alphaherpesvirus_3	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__NP_040149__Human_alphaherpesvirus_3__10335.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	BFLF1__YP_001129444__Human_herpesvirus_4_type_2__12509	BFLF1	YP_001129444	Human_herpesvirus_4_type_2	;12509;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human_herpesvirus_4_type_2	viral_structures/Herpesviridae/BFLF1__YP_001129444__Human_herpesvirus_4_type_2__12509.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	U36__NP_042929__Human_betaherpesvirus_6A__32603	U36	NP_042929	Human_betaherpesvirus_6A	;32603;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6A	viral_structures/Herpesviridae/U36__NP_042929__Human_betaherpesvirus_6A__32603.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_443879__Papiine_alphaherpesvirus_2__340907	DNA_packaging_protein_UL32	YP_443879	Papiine_alphaherpesvirus_2	;340907;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Papiine_alphaherpesvirus_2	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_443879__Papiine_alphaherpesvirus_2__340907.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_009137107__Human_alphaherpesvirus_1__10298	DNA_packaging_protein_UL32	YP_009137107	Human_alphaherpesvirus_1	;10298;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_1	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_009137107__Human_alphaherpesvirus_1__10298.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__NP_851892__Macacine_alphaherpesvirus_1__10325	DNA_packaging_protein_UL32	NP_851892	Macacine_alphaherpesvirus_1	;10325;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine_alphaherpesvirus_1	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__NP_851892__Macacine_alphaherpesvirus_1__10325.pdb
84	DNA_packaging_protein_UL32__YP_009176905__Testudinid_alphaherpesvirus_3__2560801	DNA_packaging_protein_UL32__YP_073776__Human_betaherpesvirus_7__10372	DNA_packaging_protein_UL32	YP_073776	Human_betaherpesvirus_7	;10372;	76	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_7	viral_structures/Herpesviridae/DNA_packaging_protein_UL32__YP_073776__Human_betaherpesvirus_7__10372.pdb
14250	internal_protein__YP_009924318__Human_coronavirus_OC43__31631	internal_protein__YP_009924318__Human_coronavirus_OC43__31631	internal_protein	YP_009924318	Human_coronavirus_OC43	;31631;	1	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Human_coronavirus_OC43	viral_structures/Coronaviridae/internal_protein__YP_009924318__Human_coronavirus_OC43__31631.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	CPXV118_protein__NP_619902__Cowpox_virus__10243	CPXV118_protein	NP_619902	Cowpox_virus	;10243;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV118_protein__NP_619902__Cowpox_virus__10243.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	ORF064_mRNA_capping_enzyme_large_subunit__NP_957841__Orf_virus__10258	ORF064_mRNA_capping_enzyme_large_subunit	NP_957841	Orf_virus	;10258;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Orf_virus	viral_structures/Poxviridae/ORF064_mRNA_capping_enzyme_large_subunit__NP_957841__Orf_virus__10258.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	mRNA_capping_enzyme_large_subunit__YP_009408486__NY_014_poxvirus__2025360	mRNA_capping_enzyme_large_subunit	YP_009408486	NY_014_poxvirus	;2025360;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/mRNA_capping_enzyme_large_subunit__YP_009408486__NY_014_poxvirus__2025360.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	hypothetical_protein_VARVgp091__NP_042135__Variola_virus__10255	hypothetical_protein_VARVgp091	NP_042135	Variola_virus	;10255;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp091__NP_042135__Variola_virus__10255.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	MC090R__NP_044041__Molluscum_contagiosum_virus_subtype_1__10280	MC090R	NP_044041	Molluscum_contagiosum_virus_subtype_1	;10280;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum_contagiosum_virus_subtype_1	viral_structures/Poxviridae/MC090R__NP_044041__Molluscum_contagiosum_virus_subtype_1__10280.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	mRNA_capping_enzyme_large_subunit__YP_010377095__Monkeypox_virus__10244	mRNA_capping_enzyme_large_subunit	YP_010377095	Monkeypox_virus	;10244;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/mRNA_capping_enzyme_large_subunit__YP_010377095__Monkeypox_virus__10244.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	large_subunit_of_mRNA_capping_enzyme__YP_232988__Vaccinia_virus__10245	large_subunit_of_mRNA_capping_enzyme	YP_232988	Vaccinia_virus	;10245;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/large_subunit_of_mRNA_capping_enzyme__YP_232988__Vaccinia_virus__10245.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	mRNA_capping_enzyme_large_subunit__YP_010085563__Akhmeta_virus__2200830	mRNA_capping_enzyme_large_subunit	YP_010085563	Akhmeta_virus	;2200830;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/mRNA_capping_enzyme_large_subunit__YP_010085563__Akhmeta_virus__2200830.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	79R__NP_938334__Yaba_monkey_tumor_virus__38804	79R	NP_938334	Yaba_monkey_tumor_virus	;38804;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/79R__NP_938334__Yaba_monkey_tumor_virus__38804.pdb
248	mRNA_capping_enzyme_large_subunit__YP_008004013__Adoxophyes_honmai_entomopoxvirus_L__1293540	79R_protein__NP_073464__Yaba-like_disease_virus__132475	79R_protein	NP_073464	Yaba-like_disease_virus	;132475;	35	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/79R_protein__NP_073464__Yaba-like_disease_virus__132475.pdb
4996	putative_virion_core_protein__YP_009112819__Parapoxvirus_red_deer_HL953__1579460	ORF080_virion_core_protein__NP_957857__Orf_virus__10258	ORF080_virion_core_protein	NP_957857	Orf_virus	;10258;	2	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Orf_virus	viral_structures/Poxviridae/ORF080_virion_core_protein__NP_957857__Orf_virus__10258.pdb
851	tegument_protein__YP_009227284__Macropodid_alphaherpesvirus_1__137443	tegument_protein_UL51__YP_009137127__Human_alphaherpesvirus_1__10298	tegument_protein_UL51	YP_009137127	Human_alphaherpesvirus_1	;10298;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_1	viral_structures/Herpesviridae/tegument_protein_UL51__YP_009137127__Human_alphaherpesvirus_1__10298.pdb
851	tegument_protein__YP_009227284__Macropodid_alphaherpesvirus_1__137443	tegument_protein_UL51__YP_009137204__Human_alphaherpesvirus_2__10310	tegument_protein_UL51	YP_009137204	Human_alphaherpesvirus_2	;10310;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_2	viral_structures/Herpesviridae/tegument_protein_UL51__YP_009137204__Human_alphaherpesvirus_2__10310.pdb
851	tegument_protein__YP_009227284__Macropodid_alphaherpesvirus_1__137443	tegument_protein_UL51__NP_851912__Macacine_alphaherpesvirus_1__10325	tegument_protein_UL51	NP_851912	Macacine_alphaherpesvirus_1	;10325;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine_alphaherpesvirus_1	viral_structures/Herpesviridae/tegument_protein_UL51__NP_851912__Macacine_alphaherpesvirus_1__10325.pdb
851	tegument_protein__YP_009227284__Macropodid_alphaherpesvirus_1__137443	tegument_protein_UL51__YP_443899__Papiine_alphaherpesvirus_2__340907	tegument_protein_UL51	YP_443899	Papiine_alphaherpesvirus_2	;340907;	10	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Papiine_alphaherpesvirus_2	viral_structures/Herpesviridae/tegument_protein_UL51__YP_443899__Papiine_alphaherpesvirus_2__340907.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	NS_protein__NP_041713__Vesicular_stomatitis_Indiana_virus__11277	NS_protein	NP_041713	Vesicular_stomatitis_Indiana_virus	;11277;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Vesicular_stomatitis_Indiana_virus	viral_structures/Rhabdoviridae/NS_protein__NP_041713__Vesicular_stomatitis_Indiana_virus__11277.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	phosphoprotein__YP_007641378__Chandipura_virus__11272	phosphoprotein	YP_007641378	Chandipura_virus	;11272;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Chandipura_virus	viral_structures/Rhabdoviridae/phosphoprotein__YP_007641378__Chandipura_virus__11272.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	phosphoprotein__YP_009505323__Vesicular_stomatitis_Indiana_virus__11277	phosphoprotein	YP_009505323	Vesicular_stomatitis_Indiana_virus	;11277;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Vesicular_stomatitis_Indiana_virus	viral_structures/Rhabdoviridae/phosphoprotein__YP_009505323__Vesicular_stomatitis_Indiana_virus__11277.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	phosphoprotein__YP_009047082__Vesicular_stomatitis_New_Jersey_virus__11280	phosphoprotein	YP_009047082	Vesicular_stomatitis_New_Jersey_virus	;11280;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Vesicular_stomatitis_New_Jersey_virus	viral_structures/Rhabdoviridae/phosphoprotein__YP_009047082__Vesicular_stomatitis_New_Jersey_virus__11280.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	phosphoprotein__YP_007641383__Isfahan_virus__290008	phosphoprotein	YP_007641383	Isfahan_virus	;290008;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Isfahan_virus	viral_structures/Rhabdoviridae/phosphoprotein__YP_007641383__Isfahan_virus__290008.pdb
689	phosphoprotein__YP_009094098__Vesicular_stomatitis_Alagoas_virus__198833	phosphoprotein__YP_009505533__Piry_virus__11274	phosphoprotein	YP_009505533	Piry_virus	;11274;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Piry_virus	viral_structures/Rhabdoviridae/phosphoprotein__YP_009505533__Piry_virus__11274.pdb
4993	outer_capsid_protein__YP_008126845__Human_rotavirus_B__10942	outer_capsid_protein__YP_008126845__Human_rotavirus_B__10942	outer_capsid_protein	YP_008126845	Human_rotavirus_B	;10942;	2	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Human_rotavirus_B	viral_structures/Reoviridae/outer_capsid_protein__YP_008126845__Human_rotavirus_B__10942.pdb
